EquipmentID,DaysinService,OpVoltage,OpAmperage,OpTemperature,MonthofManufacture,DaysfromLastService,DaystoNextService,DaysfromLastRepair,Defect
MOTOR_1118,163.261269,221.855181,24.809060,70.406440,200912,6.597145,36.167526,71.741923,0
MOTOR_1119,163.346796,228.974928,21.026948,85.937945,200803,13.082965,15.572624,99.848453,0
MOTOR_1120,163.423791,223.884992,29.282377,73.594706,200905,21.697245,10.394624,59.430862,0
MOTOR_1121,163.494420,220.344582,25.225147,70.060769,200801,16.578098,7.998497,90.740394,0
MOTOR_1122,163.599473,221.914645,29.356389,81.558547,200805,0.900354,15.283367,53.591056,0
MOTOR_1123,163.705092,228.078993,27.854262,72.748806,200703,19.609330,29.905041,23.430151,0
MOTOR_1124,164.159562,221.946199,21.765555,80.404328,200908,29.560893,7.758893,29.560893,0
MOTOR_1125,164.282773,223.942243,20.896789,77.219873,200811,7.794215,13.810130,67.670571,0
MOTOR_1126,164.342843,225.587977,27.485850,74.714107,200909,7.131115,10.514899,40.185906,0
MOTOR_1127,164.571512,224.781541,27.656662,89.964977,200710,8.467567,22.510548,59.939685,0
MOTOR_1128,164.688624,220.616236,28.794497,81.884517,200901,10.909825,36.390136,82.503070,0
MOTOR_1129,164.925026,223.081827,22.917540,78.611055,201001,11.719911,23.551922,63.788587,0
MOTOR_1130,164.930061,225.360930,21.593509,76.277707,200708,18.458299,10.860561,66.234945,0
MOTOR_1132,165.436709,224.397623,23.278516,80.726397,200706,5.076290,10.793217,67.846349,0
MOTOR_1133,165.462006,223.877398,22.123943,83.926786,200709,20.825629,14.952510,42.792279,0
MOTOR_1134,165.728828,226.218793,24.367939,70.068987,200911,17.090488,33.360104,50.946261,0
MOTOR_1137,166.056321,228.933064,28.326832,78.111031,200906,15.330956,17.449762,54.230479,0
MOTOR_1139,166.965792,222.417502,21.043846,72.793877,200912,14.309686,25.350775,41.858208,0
MOTOR_1140,167.106639,225.220922,26.311668,81.684225,200901,28.697076,14.267823,36.481932,0
MOTOR_1141,167.124152,225.767960,22.824421,87.858585,200701,2.949078,14.587072,67.759753,0
MOTOR_1142,167.444936,228.468004,24.440914,88.291760,200807,10.172375,22.104593,73.001960,0
MOTOR_1143,167.638239,220.379535,28.113497,79.024444,200807,28.865416,36.096404,67.566908,0
MOTOR_1144,167.643399,223.722074,28.006538,77.500188,200803,2.138432,31.897417,14.915210,0
MOTOR_1145,167.684054,227.495536,22.996137,71.338679,200903,16.779750,10.351251,36.587913,0
MOTOR_1146,167.910917,220.828213,27.900021,76.932491,200704,21.887219,27.251068,59.345582,0
MOTOR_1147,167.952456,229.705296,26.113854,79.341570,200711,23.076749,20.173629,65.132990,0
MOTOR_1148,168.327955,223.436112,27.639136,73.999623,201002,13.925264,30.174564,49.617881,0
MOTOR_1149,168.471195,224.930332,24.054463,71.961328,200805,3.232446,10.451340,44.910015,0
MOTOR_1150,168.592626,229.865268,20.610161,71.973466,200905,28.329096,24.579726,52.764189,0
MOTOR_1151,168.732178,225.210769,22.476394,82.718539,200809,2.403036,26.329120,62.765741,0
MOTOR_1152,168.917032,226.817974,22.268493,78.809895,200902,16.343649,10.895323,16.343649,0
MOTOR_1153,168.918246,221.890487,23.880399,88.726271,200805,29.188760,29.171344,49.321117,0
MOTOR_1154,169.103108,221.350838,23.675265,80.522434,200812,1.379880,22.417440,53.759718,0
MOTOR_1156,169.283670,225.367984,27.696438,84.117669,200910,16.061579,27.046164,96.789252,0
MOTOR_1157,169.293228,228.313561,27.504185,82.316119,200804,24.583129,22.262119,77.440089,0
MOTOR_1160,169.657294,227.842883,20.259332,81.989856,200710,25.109338,15.786465,25.217188,0
MOTOR_1161,170.093886,229.907178,23.314224,83.558176,200909,17.574454,13.316993,17.574454,0
MOTOR_1162,170.111954,226.171855,28.417754,70.390138,200704,21.626169,11.746869,37.366161,0
MOTOR_1163,170.236855,220.182864,25.993144,80.396911,200805,9.943736,32.301237,87.473827,0
MOTOR_1164,170.257777,228.916852,23.060066,84.436196,200912,10.536220,17.190756,94.153956,0
MOTOR_1165,170.449388,226.925892,25.963132,86.255874,201001,1.224153,24.532953,90.697536,0
MOTOR_1166,170.523828,225.563527,24.513882,71.706938,200804,19.446208,25.243679,19.446208,0
MOTOR_1167,170.528233,224.159325,24.033876,78.113317,200705,15.141580,31.981647,72.631771,0
MOTOR_1168,170.559584,226.089589,22.897376,83.308256,200701,0.726136,25.586459,47.614952,0
MOTOR_1169,170.934962,221.537766,24.776995,82.803915,200903,17.877976,7.001703,76.001300,0
MOTOR_1170,171.301249,225.528893,27.133785,70.618882,201001,4.888410,32.284173,80.852557,0
MOTOR_1171,171.446119,227.651571,27.722455,79.953546,201003,7.739371,18.052751,70.166602,0
MOTOR_1172,171.449337,229.832276,27.721569,76.276414,200803,14.838509,16.179624,19.084947,0
MOTOR_1173,171.521700,229.320946,20.250110,87.928306,200712,4.414760,34.741456,70.685840,0
MOTOR_1174,172.006104,228.242784,28.171167,73.917508,200702,8.503552,34.186060,69.821126,0
MOTOR_1175,172.018045,223.020976,29.656161,87.695201,200709,26.682025,14.955595,26.682025,0
MOTOR_1176,172.941261,225.604355,27.709892,75.942377,200807,1.743248,10.931308,6.190713,0
MOTOR_1177,173.042252,224.401469,21.972435,83.719350,200902,18.556985,16.535862,36.550271,0
MOTOR_1178,173.203290,224.889623,26.647064,80.257143,200912,18.807059,27.199583,77.097411,0
MOTOR_1180,173.555027,229.939504,25.519309,87.178744,200706,2.163037,29.155096,95.468370,0
MOTOR_1181,173.602435,222.989337,20.823674,78.095977,200901,13.984534,29.284194,90.142557,0
MOTOR_1182,173.683514,225.870995,24.362454,82.776756,200711,13.972883,20.525143,59.372700,0
MOTOR_1183,173.770987,226.939082,21.151717,87.062548,200805,18.537822,30.796787,25.909371,0
MOTOR_1185,174.211963,223.393670,23.697167,71.158660,200703,29.996604,24.080492,29.996604,0
MOTOR_1186,174.280015,226.906281,22.046269,82.218505,200903,23.392893,21.992715,23.392893,0
MOTOR_1187,174.339542,229.550677,28.982332,88.199803,200705,5.478825,9.186267,37.194443,0
MOTOR_1188,174.362323,229.113720,22.747432,75.680880,200905,9.130310,36.542736,16.112903,0
MOTOR_1189,174.769140,224.937106,20.058933,77.679831,200810,8.241383,20.880157,25.466759,0
MOTOR_1190,174.861121,225.477772,24.021041,87.355969,200902,18.296180,34.893609,78.540949,0
MOTOR_1191,174.936378,223.522823,25.366281,87.192063,200707,18.436212,11.826478,71.018698,0
MOTOR_1193,175.150127,224.929659,22.062056,80.399079,200705,13.277263,28.845370,50.631527,0
MOTOR_1196,175.390812,221.738822,22.571588,73.467738,200710,6.536523,34.763517,80.642616,0
MOTOR_1197,175.487653,223.621148,21.218298,79.662240,200804,16.167436,20.992779,86.896901,0
MOTOR_1198,175.489641,226.892218,29.303187,84.855358,200806,14.770205,29.189654,83.746709,0
MOTOR_1199,175.594382,221.069898,24.194620,74.639860,200802,18.653202,23.864303,55.265620,0
MOTOR_1200,175.876934,225.613363,27.034597,76.305606,201002,13.369197,11.506543,25.096813,0
MOTOR_1201,175.888414,228.464642,28.236993,85.917843,200709,25.813372,22.228660,35.654612,0
MOTOR_1203,176.280495,226.001318,23.857510,74.045286,200909,21.668779,15.164036,21.668779,0
MOTOR_1205,176.597484,220.407346,22.927819,83.743131,200801,17.428354,23.674868,61.602089,0
MOTOR_1206,176.634804,227.867691,22.387642,89.139593,200812,7.595026,36.303270,92.869320,0
MOTOR_1207,176.826864,227.085213,24.034304,83.386042,200806,21.805252,11.619711,68.566143,0
MOTOR_1208,177.129505,221.552356,22.251428,87.434860,200705,15.406155,21.418767,45.501337,0
MOTOR_1210,177.378261,221.540389,21.181880,86.959794,200912,19.734055,7.134635,36.031695,0
MOTOR_1211,177.399900,226.905127,26.865648,82.237083,200812,13.957197,20.084775,50.111522,0
MOTOR_1212,177.496498,220.506177,22.640226,77.373676,200810,20.060387,32.096253,89.309280,0
MOTOR_1214,177.828972,220.719065,20.120860,85.854483,200804,9.190135,12.767603,32.600948,0
MOTOR_1215,178.686525,227.216341,27.211583,71.002305,200809,17.153020,29.341092,46.925568,0
MOTOR_1216,178.755401,223.208322,23.353504,77.309186,200705,8.875270,14.222044,64.423918,0
MOTOR_1218,178.812066,225.866599,25.497446,86.122281,200806,16.668377,22.613678,96.712561,0
MOTOR_1219,179.047142,223.713909,26.839428,77.377460,200903,0.564028,25.436349,13.316087,0
MOTOR_1220,179.062475,226.428143,26.521792,73.714913,200912,18.119176,27.386361,86.359605,0
MOTOR_1221,179.110474,224.395253,23.693136,86.543667,201002,3.652434,15.515654,11.311308,0
MOTOR_1222,179.266800,224.565962,25.758835,88.948524,200901,19.533541,9.826242,47.969274,0
MOTOR_1225,179.863433,223.493718,20.926940,74.446877,200912,7.349752,35.539574,62.141776,0
MOTOR_1226,180.280562,224.201986,23.978755,72.065229,201001,13.450455,30.750724,13.450455,0
MOTOR_1227,180.359474,220.052909,27.902872,73.313867,200812,18.148946,18.431675,69.005916,0
MOTOR_1228,180.578942,228.092812,29.743758,73.433431,200907,21.395706,23.738880,22.536055,0
MOTOR_1229,180.638308,222.022905,28.476296,72.437405,201003,19.906837,36.517359,34.349317,0
MOTOR_1231,180.730221,229.014102,23.513762,76.981097,200710,7.342733,20.788953,7.342733,0
MOTOR_1232,180.806787,223.406956,28.471583,74.022090,200707,9.668805,19.294481,64.765171,0
MOTOR_1233,180.865399,222.662826,27.604766,71.845548,200810,0.112439,33.966758,85.081927,0
MOTOR_1234,180.907900,226.069961,21.470427,73.459516,200809,10.110679,36.253151,81.107831,0
MOTOR_1235,181.297331,223.838465,29.042943,78.696730,200811,23.901867,12.426928,66.244349,0
MOTOR_1237,181.461645,222.582175,25.403781,73.867340,200710,5.060253,21.872987,50.635949,0
MOTOR_1238,181.494291,225.367126,24.970639,78.251232,200901,28.584719,18.175781,98.196290,0
MOTOR_1239,181.505801,223.814955,28.914389,82.435776,200804,19.515951,25.196488,72.310411,0
MOTOR_1240,181.807794,227.237811,24.330675,80.827526,200907,15.864579,13.464703,77.162034,0
MOTOR_1241,181.895095,221.335671,23.660818,85.962795,200905,17.753989,28.786988,17.753989,0
MOTOR_1242,182.217115,221.848993,28.603110,78.757825,200812,9.640556,13.077330,10.229323,0
MOTOR_1243,182.277453,224.546946,23.809954,72.708462,200904,24.267449,24.141091,94.298227,0
MOTOR_1244,182.436537,227.829434,26.033235,71.065334,200801,28.857225,32.638783,28.857225,0
MOTOR_1245,182.828962,224.980999,29.014915,72.674710,200905,2.051258,11.469543,81.050538,0
MOTOR_1246,182.998596,222.111115,25.436658,76.485294,200808,29.053301,7.034384,81.684710,0
MOTOR_1247,183.113212,225.263117,20.118029,81.356472,200703,19.303763,33.303025,19.303763,0
MOTOR_1248,183.403283,225.836728,22.262335,88.133002,201002,12.208317,25.593467,84.281827,0
MOTOR_1249,183.897371,220.203290,21.311702,80.320168,200809,1.534352,20.456098,96.847311,0
MOTOR_1250,183.968316,226.626356,26.631460,76.925194,200808,2.636585,16.581381,16.574576,0
MOTOR_1251,184.331470,221.081728,27.234259,89.517547,201001,25.128786,17.581176,82.726630,0
MOTOR_1252,184.358096,222.496283,25.753229,89.807053,200703,7.347292,11.286213,81.227689,0
MOTOR_1253,184.497661,228.101545,23.681163,87.092273,200906,5.532786,8.820010,87.619808,0
MOTOR_1255,184.765999,220.895908,20.305214,80.817619,201002,29.785968,36.336236,90.203014,0
MOTOR_1256,184.772168,228.694549,26.187059,87.692926,200706,1.943450,35.288338,80.247854,0
MOTOR_1257,185.003263,229.480109,22.325195,70.638910,200702,11.564442,24.262004,75.808860,0
MOTOR_1258,185.340234,228.655502,25.917656,71.924631,200808,3.390011,33.823737,60.293356,0
MOTOR_1259,185.543614,229.473713,22.788547,87.359003,200704,29.601262,12.716355,95.972542,0
MOTOR_1260,185.571224,225.640411,21.725833,71.699066,200801,26.277126,29.706304,35.510503,0
MOTOR_1261,185.603105,222.754040,23.235270,83.926742,200702,17.458865,15.389831,17.458865,0
MOTOR_1262,185.724120,227.890498,23.748206,74.842041,200803,19.174800,27.751070,31.294803,0
MOTOR_1265,186.154633,226.842537,26.218106,75.885181,200710,20.816521,10.000719,20.816521,0
MOTOR_1266,186.367665,225.152272,26.473492,89.129850,200911,28.127470,23.631473,99.130248,0
MOTOR_1267,186.555103,229.758065,26.197949,77.053164,201002,24.312901,16.745994,24.312901,0
MOTOR_1268,186.888732,220.755967,23.443770,82.265703,200811,0.142294,28.537565,42.599640,0
MOTOR_1269,187.072554,223.696057,29.251751,79.121264,200911,26.193731,8.825183,58.825601,0
MOTOR_1270,187.079708,221.281470,29.908801,73.538372,200805,12.623145,20.541895,74.755812,0
MOTOR_1271,187.415151,220.671765,22.900418,73.704203,200809,23.561706,30.613896,32.089049,0
MOTOR_1272,187.568245,226.010763,28.997191,80.349848,200710,15.810666,34.565623,50.401603,0
MOTOR_1273,187.590040,223.290514,20.043920,79.909403,200809,29.426569,12.583214,83.948001,0
MOTOR_1274,187.955134,220.231111,23.415425,87.124058,200707,4.566279,15.562775,73.538894,0
MOTOR_1275,188.238922,226.106016,26.550957,70.072513,200803,14.088778,29.883645,17.371956,0
MOTOR_1277,188.528468,229.553819,25.287018,78.706822,200905,13.663009,18.083083,60.697438,0
MOTOR_1278,188.618963,223.838455,23.232323,78.600625,200809,23.300586,16.382603,29.756516,0
MOTOR_1279,189.292967,220.923856,26.005789,78.748455,200905,13.568736,36.921975,13.568736,0
MOTOR_1280,189.428783,226.185300,21.856859,85.257292,200704,18.079045,29.239211,45.223073,0
MOTOR_1281,189.486277,225.345861,24.911046,79.276752,200702,5.749338,21.440842,34.294909,0
MOTOR_1282,189.496439,223.832857,20.034225,74.425888,200802,28.869028,17.707798,39.687216,0
MOTOR_1284,189.570503,224.728287,29.476183,76.856680,200711,22.183182,30.821219,39.023787,0
MOTOR_1285,189.693045,224.717288,24.761472,70.871384,200811,9.106640,22.764906,96.873389,0
MOTOR_1286,189.899525,224.761640,22.526397,87.764496,200804,0.100555,12.963629,83.286352,0
MOTOR_1287,189.919293,228.710050,20.148049,71.187538,200705,29.901887,29.384079,95.165836,0
MOTOR_1288,190.106550,222.831818,25.242437,81.054562,200810,11.469733,31.366201,33.010071,0
MOTOR_1289,190.172566,225.937880,27.564302,86.146608,200804,29.401122,28.680359,54.610536,0
MOTOR_1290,190.197184,225.004923,24.596488,76.932143,200909,21.678628,8.710059,82.727875,0
MOTOR_1291,190.464058,228.542633,26.620342,88.826606,200805,3.573575,32.030382,87.313021,0
MOTOR_1292,190.784803,223.493444,21.629401,74.483961,200911,4.349396,27.009608,18.587421,0
MOTOR_1293,190.802216,228.914868,21.535681,84.969599,200702,6.260791,15.889179,74.026800,0
MOTOR_1294,190.921750,229.166834,27.205733,70.171645,200908,24.523458,20.575794,74.673781,0
MOTOR_1296,191.235874,226.517569,27.823315,77.576668,200912,24.595323,9.162860,73.524649,0
MOTOR_1297,191.586642,225.338784,28.788826,72.660926,201001,0.994973,31.607579,45.666596,0
MOTOR_1298,191.608538,221.154802,26.004404,82.413793,200908,13.245353,31.882246,67.895662,0
MOTOR_1299,191.730409,229.892526,28.426193,83.368284,200912,10.020443,21.937453,95.341494,0
MOTOR_1300,191.748673,221.560293,29.873211,77.742142,200901,21.544002,32.106399,58.093461,0
MOTOR_1301,191.934272,221.692189,24.164063,81.785498,200703,21.949620,33.210646,67.545998,0
MOTOR_1302,191.958128,226.678391,27.204494,87.516941,200904,20.091431,19.897753,33.766835,0
MOTOR_1303,192.576259,224.998508,26.935712,72.754563,200702,7.766893,34.906602,95.664299,0
MOTOR_1304,192.578504,225.642580,20.221427,72.123375,200908,8.790502,23.395104,76.393765,0
MOTOR_1305,192.623243,223.132661,20.281298,71.610872,200802,4.078889,17.256348,39.012758,0
MOTOR_1306,192.680387,224.392615,26.832696,77.366352,201001,29.521975,20.907546,31.168111,0
MOTOR_1307,192.943069,224.518367,27.478519,76.347019,200708,20.764680,15.539502,59.414259,0
MOTOR_1308,193.103800,226.218606,23.142013,70.346361,200804,5.521902,11.943195,93.656805,0
MOTOR_1309,193.259021,222.126555,27.748044,88.928214,200702,4.023527,19.381507,46.219140,0
MOTOR_1310,193.666191,228.961583,22.220154,79.403773,200802,26.304487,35.941720,80.174409,0
MOTOR_1311,193.714140,223.091907,27.736322,81.695511,200709,11.196093,30.144628,11.196093,0
MOTOR_1312,194.154577,223.589116,28.661427,81.979632,200802,25.844818,23.875693,31.466503,0
MOTOR_1313,194.383100,223.970255,23.406689,82.511520,200805,12.859207,20.038155,40.190483,0
MOTOR_1314,194.407552,228.324634,26.092586,83.157459,200801,24.127259,27.644917,36.592664,0
MOTOR_1315,194.440242,229.073021,29.107134,81.023504,200712,3.879767,17.599884,67.845582,0
MOTOR_1316,194.562747,222.126463,21.609997,74.680524,200812,10.729976,29.866131,28.646630,0
MOTOR_1317,194.677509,220.564038,23.704970,86.738581,200912,21.934138,35.908434,21.934138,0
MOTOR_1318,194.777580,221.819311,27.135706,86.779891,200910,18.757941,31.951822,45.825704,0
MOTOR_1320,195.184591,225.740643,22.617465,85.836710,200912,23.647728,18.535041,67.843410,0
MOTOR_1321,195.359208,227.676444,24.082849,71.210423,200910,2.044343,18.003345,34.204211,0
MOTOR_1323,195.587875,228.385343,23.139784,81.257642,200709,18.741262,9.883265,77.990692,0
MOTOR_1324,195.638159,229.997847,23.647148,73.188506,200909,13.750932,14.641055,26.534090,0
MOTOR_1325,195.742521,227.507153,24.444897,79.084877,200710,23.708077,13.217254,95.241681,0
MOTOR_1326,195.760580,224.208666,25.609898,83.288698,200909,22.145573,8.157096,90.111653,0
MOTOR_1327,195.862951,227.702887,23.709112,79.255953,201003,5.779163,31.081470,26.622443,0
MOTOR_1328,195.863891,220.814000,23.149725,83.848354,200904,15.393494,10.498868,67.437116,0
MOTOR_1329,195.894265,227.763889,27.197062,85.657825,200709,10.760720,28.367798,24.196936,0
MOTOR_1332,197.344543,226.567684,26.830286,89.501324,200810,28.900817,32.585326,80.512023,0
MOTOR_1333,197.506469,228.865329,22.499619,88.227098,200809,6.206665,32.817257,85.412126,0
MOTOR_1334,197.638558,220.731502,29.897797,88.342575,200810,8.954522,16.667686,33.025367,0
MOTOR_1335,197.838440,224.198990,26.406563,85.470945,200901,10.059233,26.102774,34.964285,0
MOTOR_1336,197.878836,220.247344,27.297967,74.421210,200811,13.815720,18.513976,97.593050,0
MOTOR_1337,197.954455,221.900225,25.992839,85.146985,200808,6.511034,25.388065,82.812982,0
MOTOR_1338,198.064163,226.022090,26.458315,78.045708,200810,8.376115,19.317363,92.122395,0
MOTOR_1339,198.272093,224.170381,25.586477,81.529893,200703,5.283247,10.028373,5.283247,0
MOTOR_1340,198.653018,222.000052,22.327026,88.176848,200712,2.142662,24.754587,49.148747,0
MOTOR_1341,198.767576,222.738483,20.432154,73.062689,200810,2.943689,25.688225,50.242961,0
MOTOR_1342,198.923393,224.508026,26.929987,74.796482,200811,11.810442,26.985612,11.810442,0
MOTOR_1344,199.413673,224.636847,22.517164,87.829747,200909,6.022901,31.411193,31.189479,0
MOTOR_1345,199.480501,227.906465,21.130510,80.424657,200712,4.304942,36.259416,57.743777,0
MOTOR_1346,199.818966,224.718304,28.174327,85.453897,200801,28.112224,25.495190,38.652840,0
MOTOR_1347,199.913939,222.095935,28.637943,83.507479,200812,3.889127,14.275328,11.422935,0
MOTOR_1348,200.206493,225.494050,24.785213,78.236561,201002,15.459425,22.701688,15.459425,0
MOTOR_1351,200.818740,229.710026,27.268021,86.857221,200705,18.825668,8.059004,18.825668,0
MOTOR_1352,201.111634,224.813546,29.802760,83.214443,200709,3.151988,10.838150,80.985257,0
MOTOR_1353,201.168490,229.891180,23.639823,72.405957,201001,20.266658,12.918766,36.217565,0
MOTOR_1354,201.481895,229.151280,27.623191,84.532520,200811,16.176989,34.899953,36.777117,0
MOTOR_1355,201.487656,222.723412,26.208297,78.088710,200706,6.702002,29.466916,6.702002,0
MOTOR_1356,201.493867,225.454141,20.536704,86.945554,200811,28.101346,19.129498,28.101346,0
MOTOR_1358,201.977796,223.710053,22.465279,80.863313,200705,14.783154,27.790651,54.505017,0
MOTOR_1359,202.160225,224.729488,22.553289,89.503401,200904,0.442170,35.230134,70.675562,0
MOTOR_1360,202.751941,223.321031,22.378490,81.160819,200810,12.937439,28.332018,55.521007,0
MOTOR_1361,202.892624,223.288740,25.641247,82.558065,200802,11.009050,10.276870,27.786691,0
MOTOR_1362,203.279973,222.200019,24.407647,71.135600,200701,14.591537,16.274276,45.289494,0
MOTOR_1363,203.383876,227.285725,20.148916,79.067953,200809,20.198133,16.418304,65.621741,0
MOTOR_1364,203.878229,224.968134,29.898569,88.350318,200810,5.908935,21.393803,7.731639,0
MOTOR_1365,204.225216,229.575437,20.605520,70.374029,200707,27.708862,34.391308,52.960818,0
MOTOR_1368,204.835983,229.080915,28.663120,70.616570,200808,16.466142,32.786901,82.949649,0
MOTOR_1369,204.962630,221.576303,22.419210,70.867010,201003,11.817112,24.793299,28.607578,0
MOTOR_1370,205.024592,229.985714,28.948821,78.815688,200712,21.769517,15.189811,35.355866,0
MOTOR_1371,205.235718,220.578820,23.057478,73.836338,200707,19.429096,29.943275,19.429096,0
MOTOR_1372,205.323660,220.668783,22.692784,84.679609,201001,10.329473,15.575633,68.219689,0
MOTOR_1373,205.450868,229.858297,20.675965,87.422116,200912,4.583821,11.264897,31.156863,0
MOTOR_1374,205.572320,220.604274,20.733817,88.042391,200904,14.512048,36.731570,76.940703,0
MOTOR_1376,206.011900,222.887867,29.996328,78.318191,200710,23.465257,26.670655,58.896265,0
MOTOR_1377,206.880125,225.628431,24.655791,73.278254,200803,11.632221,19.821851,64.953383,0
MOTOR_1380,207.302681,229.464734,20.031929,73.789421,200901,14.281426,20.415595,70.798815,0
MOTOR_1381,207.377663,220.013464,23.384053,85.207562,200710,15.757349,27.892452,81.251401,0
MOTOR_1382,207.678192,222.711935,27.659427,80.931251,200805,17.782856,28.553937,38.027610,0
MOTOR_1384,207.898317,228.997969,26.800694,79.603454,200906,4.737844,7.567517,30.226325,0
MOTOR_1385,207.978553,229.894547,25.050352,73.217539,200705,29.138373,8.430918,48.092586,0
MOTOR_1386,208.102788,228.720709,29.781991,74.515759,200904,15.311307,7.127115,63.303878,0
MOTOR_1387,208.437069,220.461702,27.468861,75.008589,200910,8.104971,32.398042,81.740665,0
MOTOR_1388,208.494732,224.172982,29.577543,71.044517,200702,5.856106,19.697142,92.365151,0
MOTOR_1389,208.739165,228.953790,25.976788,73.908333,200707,25.790943,21.484568,25.790943,0
MOTOR_1391,208.920391,226.321161,25.196941,73.307353,200912,7.325831,13.678360,29.576680,0
MOTOR_1392,209.024530,221.012022,25.061007,71.700946,200811,16.758717,25.708532,16.758717,0
MOTOR_1394,209.143697,228.045839,25.145767,78.918520,200703,9.478135,20.152209,52.182915,0
MOTOR_1395,209.333861,223.142366,27.255880,78.410249,200805,12.870017,36.244494,61.655785,0
MOTOR_1396,209.375960,229.113238,26.811161,89.533220,200807,3.933583,30.887707,3.933583,0
MOTOR_1398,209.604586,222.119843,29.934829,84.953682,200901,25.581777,8.195164,25.581777,0
MOTOR_1399,209.846693,228.316556,28.315105,71.944921,201001,6.181554,32.229974,10.827327,0
MOTOR_1401,210.408858,229.792873,21.875968,88.291546,200708,7.993084,7.203403,77.499121,0
MOTOR_1402,210.610199,222.237214,24.451172,80.957816,200711,28.022393,7.385686,28.022393,0
MOTOR_1403,210.761752,224.168116,23.159998,83.338100,200710,17.107922,11.019354,17.107922,0
MOTOR_1404,210.833913,227.011136,21.846621,75.502011,200902,11.981933,20.330806,18.237429,0
MOTOR_1405,211.229293,229.147408,23.216991,77.937766,200904,29.310910,14.560028,55.153215,0
MOTOR_1406,211.368216,228.252214,28.986065,87.477089,200908,13.737447,29.225329,42.308016,0
MOTOR_1407,211.658986,221.507710,20.870851,78.319537,200706,19.714708,24.152801,51.593440,0
MOTOR_1408,211.726293,220.894668,21.353476,73.165906,200805,23.927624,24.181107,51.214507,0
MOTOR_1409,211.736284,229.304115,20.778815,70.860148,200806,28.029265,30.805685,52.434563,0
MOTOR_1410,211.848059,224.604652,29.150968,79.428286,200710,29.850575,9.483059,29.850575,0
MOTOR_1411,212.191178,223.592820,23.898823,79.460488,201001,12.760111,20.307135,39.803881,0
MOTOR_1412,212.286491,222.490007,25.264664,78.120378,200902,14.840688,21.187057,14.840688,0
MOTOR_1413,212.461839,221.937986,23.882523,71.053055,200811,3.985873,29.582418,53.097110,0
MOTOR_1414,212.478064,226.176990,24.042157,80.562477,200709,9.927387,7.483358,81.952648,0
MOTOR_1415,212.506550,221.018365,24.978983,82.123231,200902,10.990094,20.544646,25.166469,0
MOTOR_1416,212.607335,228.918974,23.221114,77.170903,200909,15.666837,21.696351,54.001882,0
MOTOR_1417,212.873168,221.081377,21.398735,71.871172,201002,21.562411,35.343670,93.841323,0
MOTOR_1418,212.922010,222.186935,28.823189,77.038167,200904,29.805640,35.509655,29.805640,0
MOTOR_1419,213.008302,226.817407,26.886244,73.041491,200705,17.430307,21.957131,69.062373,0
MOTOR_1422,213.200778,224.627237,28.157351,88.218031,200806,21.149329,26.265650,51.930318,0
MOTOR_1423,213.206099,227.486634,27.486557,76.868812,200803,16.350041,15.616403,42.297394,0
MOTOR_1424,213.414966,226.042318,27.745749,70.007908,200905,10.271917,30.373362,33.880744,0
MOTOR_1425,213.529186,222.548018,25.344836,81.222063,200907,8.590874,30.849225,65.482561,0
MOTOR_1427,214.325553,227.488211,25.173626,85.112617,200910,12.763313,8.182674,32.239797,0
MOTOR_1428,214.327934,228.601964,27.075367,83.312423,200911,21.142910,33.416804,90.280758,0
MOTOR_1429,214.417836,220.553789,26.676034,74.294674,200903,5.568300,15.303653,31.981646,0
MOTOR_1430,214.566605,228.782613,20.226233,81.953122,200704,22.042932,15.085441,48.695489,0
MOTOR_1431,214.663486,226.031844,22.988180,84.179916,200905,20.083083,10.877494,25.625252,0
MOTOR_1432,214.820406,221.689123,22.055670,82.779381,201001,24.654328,25.578266,93.401088,0
MOTOR_1433,215.053758,229.487025,23.251589,79.364076,200911,24.443283,7.099481,55.620727,0
MOTOR_1434,215.141609,228.854258,21.794076,78.809473,200906,19.715863,11.483544,61.826956,0
MOTOR_1435,215.377090,228.140039,22.906600,73.993542,200701,21.584745,17.575202,69.742711,0
MOTOR_1436,215.479158,221.708166,28.619876,80.205986,200912,28.635714,21.005147,28.635714,0
MOTOR_1437,215.629890,228.598855,21.919035,81.311206,200911,2.717539,12.853900,33.986030,0
MOTOR_1438,215.654001,225.377612,23.139424,76.045756,200701,11.455215,21.796420,67.321760,0
MOTOR_1439,216.087669,227.108617,26.231519,70.070700,200808,5.923625,12.357720,32.922824,0
MOTOR_1440,216.226784,223.967402,25.147340,74.107323,200708,27.436963,30.293830,80.113666,0
MOTOR_1441,216.344246,225.991143,27.830973,79.918798,200701,21.734755,29.642328,21.734755,0
MOTOR_1442,216.373359,221.136885,23.817704,76.571702,200809,5.751663,24.660691,96.231094,0
MOTOR_1443,216.449783,224.701093,27.022814,73.015978,200804,0.891256,20.292590,8.742513,0
MOTOR_1444,216.473134,229.051625,21.723509,70.391499,200912,16.539366,19.746503,59.514548,0
MOTOR_1445,216.489422,222.213825,21.710189,77.263236,200910,23.213017,28.116785,85.784064,0
MOTOR_1446,216.643647,229.404817,27.581973,75.247562,201001,20.433530,36.225321,49.871602,0
MOTOR_1447,216.661166,226.879369,29.180201,76.651549,200805,11.836447,19.829618,44.034015,0
MOTOR_1448,216.731967,225.449080,27.004807,72.515693,200810,1.625672,25.862414,11.006320,0
MOTOR_1449,216.898808,223.509372,23.299380,72.215365,200708,22.978060,35.149484,80.473825,0
